id,title,text_content,category,word_count,year,authors,venue
paper_zh_0229,Apache Arrow 列式内存格式优化研究（扩展研究 44）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,10411,2024,王强 等,中国计算机大会
paper_zh_0230,代码生成与大语言模型（扩展研究 19）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,17553,2023,郑宇 等,ACL 中文研讨会
paper_zh_0231,因果推断在推荐系统中的应用（扩展研究 13）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,11340,2022,郑宇 等,AAAI
paper_zh_0232,大语言模型知识图谱构建综述（扩展研究 28）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,7733,2024,赵磊 等,人工智能学报
paper_zh_0233,代码生成与大语言模型（扩展研究 31）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,4138,2022,张伟 等,数据挖掘与知识发现
paper_zh_0234,时间序列异常检测方法对比（扩展研究 6）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,16578,2023,刘洋 等,NeurIPS
paper_zh_0235,时间序列异常检测方法对比（扩展研究 19）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,7045,2022,赵磊 等,AAAI
paper_zh_0236,时间序列异常检测方法对比（扩展研究 24）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,15779,2023,刘洋 等,数据挖掘与知识发现
paper_zh_0237,中文文本分类与情感分析综述（扩展研究 20）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,16440,2022,周涛 等,人工智能学报
paper_zh_0238,分布式训练系统优化策略（扩展研究 39）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,15100,2023,周涛 等,NeurIPS
paper_zh_0239,多模态预训练模型进展（扩展研究 35）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,12815,2024,王强 等,数据挖掘与知识发现
paper_zh_0240,代码生成与大语言模型（扩展研究 48）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,6218,2022,张伟 等,数据挖掘与知识发现
paper_zh_0241,联邦学习隐私保护技术（扩展研究 10）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,15126,2024,张伟 等,AAAI
paper_zh_0242,知识蒸馏模型压缩技术（扩展研究 50）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,14134,2023,周涛 等,人工智能学报
paper_zh_0243,向量数据库技术选型与实践（扩展研究 13）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8834,2023,李明 等,数据挖掘与知识发现
paper_zh_0244,基于图神经网络的推荐系统（扩展研究 44）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,12057,2024,张伟 等,AAAI
paper_zh_0245,代码生成与大语言模型（扩展研究 3）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,15371,2023,吴昊 等,NeurIPS
paper_zh_0246,联邦学习隐私保护技术（扩展研究 7）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,12549,2023,陈晨 等,AAAI
paper_zh_0247,深度学习在医疗影像中的应用（扩展研究 10）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,16608,2023,陈晨 等,人工智能学报
paper_zh_0248,大语言模型知识图谱构建综述（扩展研究 46）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,8239,2024,吴昊 等,NeurIPS
paper_zh_0249,向量数据库技术选型与实践（扩展研究 9）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,17192,2022,李明 等,自然语言处理前沿
paper_zh_0250,联邦学习隐私保护技术（扩展研究 2）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,7783,2022,王强 等,AAAI
paper_zh_0251,知识蒸馏模型压缩技术（扩展研究 5）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,15353,2023,陈晨 等,ACL 中文研讨会
paper_zh_0252,联邦学习隐私保护技术（扩展研究 17）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6205,2023,孙鹏 等,数据挖掘与知识发现
paper_zh_0253,知识蒸馏模型压缩技术（扩展研究 35）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,13278,2024,周涛 等,数据挖掘与知识发现
paper_zh_0254,因果推断在推荐系统中的应用（扩展研究 45）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,4980,2022,张伟 等,AAAI
paper_zh_0255,多模态预训练模型进展（扩展研究 8）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,17153,2023,周涛 等,自然语言处理前沿
paper_zh_0256,代码生成与大语言模型（扩展研究 49）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,12195,2024,郑宇 等,ACL 中文研讨会
paper_zh_0257,深度学习在医疗影像中的应用（扩展研究 38）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,6635,2023,周涛 等,中国计算机大会
paper_zh_0258,自监督学习前沿进展（扩展研究 35）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,5985,2022,刘洋 等,中国计算机大会
paper_zh_0259,多模态预训练模型进展（扩展研究 29）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,16579,2023,刘洋 等,ACL 中文研讨会
paper_zh_0260,向量数据库技术选型与实践（扩展研究 18）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,9853,2024,孙鹏 等,人工智能学报
paper_zh_0261,向量数据库技术选型与实践（扩展研究 34）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,16896,2022,王强 等,NeurIPS
paper_zh_0262,因果推断在推荐系统中的应用（扩展研究 7）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,17383,2023,张伟 等,中国计算机大会
paper_zh_0263,中文文本分类与情感分析综述（扩展研究 17）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,16434,2023,陈晨 等,ACL 中文研讨会
paper_zh_0264,自监督学习前沿进展（扩展研究 11）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,9801,2023,周涛 等,AAAI
paper_zh_0265,自监督学习前沿进展（扩展研究 46）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,9416,2022,孙鹏 等,ACL 中文研讨会
paper_zh_0266,向量数据库技术选型与实践（扩展研究 43）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,15006,2022,刘洋 等,中国计算机大会
paper_zh_0267,自监督学习前沿进展（扩展研究 23）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8224,2022,李明 等,中国计算机大会
paper_zh_0268,自监督学习前沿进展（扩展研究 3）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,14487,2022,张伟 等,NeurIPS
paper_zh_0269,联邦学习隐私保护技术（扩展研究 8）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8060,2024,孙鹏 等,数据挖掘与知识发现
paper_zh_0270,Apache Arrow 列式内存格式优化研究（扩展研究 5）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,16846,2022,赵磊 等,人工智能学报
paper_zh_0271,检索增强生成企业智能客服应用（扩展研究 6）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,15057,2023,陈晨 等,ACL 中文研讨会
paper_zh_0272,自监督学习前沿进展（扩展研究 29）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,16847,2023,刘洋 等,数据挖掘与知识发现
paper_zh_0273,自监督学习前沿进展（扩展研究 14）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,13183,2023,王强 等,AAAI
paper_zh_0274,向量数据库技术选型与实践（扩展研究 9）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,17639,2023,李明 等,数据挖掘与知识发现
paper_zh_0275,时间序列异常检测方法对比（扩展研究 50）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,14177,2024,郑宇 等,AAAI
paper_zh_0276,分布式训练系统优化策略（扩展研究 11）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,10768,2024,李明 等,自然语言处理前沿
paper_zh_0277,自监督学习前沿进展（扩展研究 23）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,9154,2022,周涛 等,人工智能学报
paper_zh_0278,多模态预训练模型进展（扩展研究 11）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,10577,2024,王强 等,数据挖掘与知识发现
paper_zh_0279,因果推断在推荐系统中的应用（扩展研究 25）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,4983,2024,李明 等,AAAI
paper_zh_0280,因果推断在推荐系统中的应用（扩展研究 44）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,9094,2022,王强 等,人工智能学报
paper_zh_0281,检索增强生成企业智能客服应用（扩展研究 14）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,9690,2024,赵磊 等,自然语言处理前沿
paper_zh_0282,自监督学习前沿进展（扩展研究 24）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,12375,2022,刘洋 等,数据挖掘与知识发现
paper_zh_0283,代码生成与大语言模型（扩展研究 42）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,9460,2024,王强 等,自然语言处理前沿
paper_zh_0284,大语言模型知识图谱构建综述（扩展研究 23）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,4459,2023,赵磊 等,中国计算机大会
paper_zh_0285,分布式训练系统优化策略（扩展研究 44）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,12330,2022,郑宇 等,数据挖掘与知识发现
paper_zh_0286,自监督学习前沿进展（扩展研究 30）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,17243,2022,赵磊 等,AAAI
paper_zh_0287,代码生成与大语言模型（扩展研究 10）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,9867,2022,陈晨 等,数据挖掘与知识发现
paper_zh_0288,联邦学习隐私保护技术（扩展研究 33）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,12006,2023,陈晨 等,AAAI
paper_zh_0289,因果推断在推荐系统中的应用（扩展研究 26）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,8334,2024,刘洋 等,中国计算机大会
paper_zh_0290,深度学习在医疗影像中的应用（扩展研究 20）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,17217,2022,张伟 等,NeurIPS
paper_zh_0291,深度学习在医疗影像中的应用（扩展研究 38）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,12717,2024,王强 等,NeurIPS
paper_zh_0292,多模态预训练模型进展（扩展研究 29）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,6062,2024,周涛 等,AAAI
paper_zh_0293,知识蒸馏模型压缩技术（扩展研究 15）,知识蒸馏模型压缩技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,12140,2023,郑宇 等,ACL 中文研讨会
paper_zh_0294,基于图神经网络的推荐系统（扩展研究 43）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,8755,2024,孙鹏 等,中国计算机大会
paper_zh_0295,向量数据库技术选型与实践（扩展研究 10）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,5987,2022,陈晨 等,中国计算机大会
paper_zh_0296,检索增强生成企业智能客服应用（扩展研究 25）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,8149,2023,刘洋 等,自然语言处理前沿
paper_zh_0297,大语言模型知识图谱构建综述（扩展研究 7）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,16380,2023,张伟 等,自然语言处理前沿
paper_zh_0298,自监督学习前沿进展（扩展研究 16）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,6315,2024,陈晨 等,NeurIPS
paper_zh_0299,联邦学习隐私保护技术（扩展研究 38）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6348,2023,王强 等,AAAI
paper_zh_0300,代码生成与大语言模型（扩展研究 8）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,15577,2023,陈晨 等,ACL 中文研讨会
paper_zh_0301,时间序列异常检测方法对比（扩展研究 27）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,16678,2022,刘洋 等,ACL 中文研讨会
paper_zh_0302,大语言模型知识图谱构建综述（扩展研究 43）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,17520,2022,郑宇 等,AAAI
paper_zh_0303,时间序列异常检测方法对比（扩展研究 42）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,13789,2024,吴昊 等,AAAI
paper_zh_0304,检索增强生成企业智能客服应用（扩展研究 31）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,13122,2024,赵磊 等,ACL 中文研讨会
paper_zh_0305,代码生成与大语言模型（扩展研究 17）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,11002,2022,周涛 等,自然语言处理前沿
paper_zh_0306,因果推断在推荐系统中的应用（扩展研究 28）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,15893,2023,赵磊 等,人工智能学报
paper_zh_0307,因果推断在推荐系统中的应用（扩展研究 46）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,16262,2023,郑宇 等,AAAI
paper_zh_0308,分布式训练系统优化策略（扩展研究 34）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,5900,2022,周涛 等,数据挖掘与知识发现
paper_zh_0309,分布式训练系统优化策略（扩展研究 8）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,12077,2024,陈晨 等,数据挖掘与知识发现
paper_zh_0310,自监督学习前沿进展（扩展研究 44）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,17123,2022,周涛 等,数据挖掘与知识发现
paper_zh_0311,多模态预训练模型进展（扩展研究 16）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6174,2022,陈晨 等,中国计算机大会
paper_zh_0312,Apache Arrow 列式内存格式优化研究（扩展研究 40）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,7418,2023,王强 等,NeurIPS
paper_zh_0313,向量数据库技术选型与实践（扩展研究 31）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,10695,2023,张伟 等,人工智能学报
paper_zh_0314,中文文本分类与情感分析综述（扩展研究 4）,中文文本分类与情感分析综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,8557,2024,孙鹏 等,AAAI
paper_zh_0315,基于图神经网络的推荐系统（扩展研究 8）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,强化学习,5323,2022,吴昊 等,NeurIPS
paper_zh_0316,多模态预训练模型进展（扩展研究 7）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,6011,2022,赵磊 等,中国计算机大会
paper_zh_0317,分布式训练系统优化策略（扩展研究 10）,分布式训练系统优化策略。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,12714,2024,郑宇 等,ACL 中文研讨会
paper_zh_0318,联邦学习隐私保护技术（扩展研究 43）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,8783,2024,赵磊 等,自然语言处理前沿
paper_zh_0319,检索增强生成企业智能客服应用（扩展研究 35）,检索增强生成企业智能客服应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,15766,2022,周涛 等,人工智能学报
paper_zh_0320,联邦学习隐私保护技术（扩展研究 32）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,17018,2023,王强 等,ACL 中文研讨会
paper_zh_0321,Apache Arrow 列式内存格式优化研究（扩展研究 22）,Apache Arrow 列式内存格式优化研究。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,15455,2023,刘洋 等,人工智能学报
paper_zh_0322,自监督学习前沿进展（扩展研究 42）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,11484,2022,王强 等,数据挖掘与知识发现
paper_zh_0323,多模态预训练模型进展（扩展研究 15）,多模态预训练模型进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,13960,2023,郑宇 等,ACL 中文研讨会
paper_zh_0324,自监督学习前沿进展（扩展研究 24）,自监督学习前沿进展。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,5961,2022,张伟 等,ACL 中文研讨会
paper_zh_0325,大语言模型知识图谱构建综述（扩展研究 33）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,11225,2022,李明 等,AAAI
paper_zh_0326,代码生成与大语言模型（扩展研究 42）,代码生成与大语言模型。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,14266,2023,吴昊 等,NeurIPS
paper_zh_0327,时间序列异常检测方法对比（扩展研究 26）,时间序列异常检测方法对比。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,16944,2023,刘洋 等,人工智能学报
paper_zh_0328,向量数据库技术选型与实践（扩展研究 25）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,数据系统,9840,2023,刘洋 等,中国计算机大会
paper_zh_0329,基于图神经网络的推荐系统（扩展研究 13）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,4070,2024,郑宇 等,自然语言处理前沿
paper_zh_0330,向量数据库技术选型与实践（扩展研究 37）,向量数据库技术选型与实践。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,11424,2022,张伟 等,数据挖掘与知识发现
paper_zh_0331,基于图神经网络的推荐系统（扩展研究 5）,基于图神经网络的推荐系统。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,11803,2024,刘洋 等,人工智能学报
paper_zh_0332,联邦学习隐私保护技术（扩展研究 30）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,17926,2022,李明 等,ACL 中文研讨会
paper_zh_0333,联邦学习隐私保护技术（扩展研究 14）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,图机器学习,8508,2022,陈晨 等,自然语言处理前沿
paper_zh_0334,大语言模型知识图谱构建综述（扩展研究 12）,大语言模型知识图谱构建综述。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,15212,2024,周涛 等,数据挖掘与知识发现
paper_zh_0335,因果推断在推荐系统中的应用（扩展研究 42）,因果推断在推荐系统中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,计算机视觉,17589,2024,张伟 等,自然语言处理前沿
paper_zh_0336,深度学习在医疗影像中的应用（扩展研究 36）,深度学习在医疗影像中的应用。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,自然语言处理,15733,2022,张伟 等,自然语言处理前沿
paper_zh_0337,联邦学习隐私保护技术（扩展研究 11）,联邦学习隐私保护技术。本研究在更大规模数据集上进行了额外实验验证，提供了理论分析补充。系统性评估了方法在不同场景下的适用性和局限性。,机器学习,6831,2022,吴昊 等,数据挖掘与知识发现
